mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nn_model__batch_size,param_nn_model__dropout,param_nn_model__epochs,param_nn_model__input_dim,param_nn_model__learning_rate,param_nn_model__nodes_per_layer,param_nn_model__optimizer,params,split0_test_percentile99,split1_test_percentile99,mean_test_percentile99,std_test_percentile99,rank_test_percentile99,split0_test_MAPE,split1_test_MAPE,mean_test_MAPE,std_test_MAPE,rank_test_MAPE
39.32370960712433,0.502132773399353,4.705377101898193,0.12963175773620605,256,0.2,100,22,0.01,"(10, 10, 5)",adam,"{'nn_model__batch_size': 256, 'nn_model__dropout': 0.2, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-103.17181796146983,-158.4659757995605,-130.81889688051518,27.64707891904534,96,-86.78214766507853,-88.47521209716797,-87.62867988112325,0.8465322160447215,125
67.50919568538666,0.6050266027450562,4.854695081710815,0.011653900146484375,256,0.2,200,22,0.001,"(10, 5)",adam,"{'nn_model__batch_size': 256, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-99.62645674600509,-98.79806083679199,-99.21225879139854,0.41419795460654996,33,-38.721915786151605,-41.49937438964844,-40.110645087900025,1.3887293017484161,46
75.48807668685913,0.3668971061706543,5.301067352294922,0.45084238052368164,256,0.2,200,22,0.001,"(10, 10, 5)",adam,"{'nn_model__batch_size': 256, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-103.44979883540498,-99.79044494628906,-101.62012189084702,1.82967694455796,60,-39.14429580628571,-46.9243278503418,-43.034311828313754,3.8900160220280426,62
67.35997569561005,0.44058120250701904,4.814751982688904,0.0856558084487915,256,0.2,200,22,0.005,"(10, 5)",adam,"{'nn_model__batch_size': 256, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-99.08890665286538,-99.44406539916992,-99.26648602601765,0.17757937315226968,35,-43.38439301660885,-42.58173370361328,-42.98306336011106,0.40132965649778285,61
76.8352278470993,1.045725703239441,4.778818726539612,0.05328571796417236,256,0.2,200,22,0.005,"(10, 10, 5)",adam,"{'nn_model__batch_size': 256, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-98.66015306953534,-251.4217864990233,-175.04096978427933,76.38081671474399,121,-42.93603227248301,-61.598751068115234,-52.26739167029912,9.331359397816112,95
67.66458415985107,0.4361438751220703,4.754248857498169,0.058634281158447266,256,0.2,200,22,0.01,"(10, 5)",adam,"{'nn_model__batch_size': 256, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-99.45923625602022,-104.17854934692352,-101.81889280147186,2.3596565454516494,62,-39.69512673549712,-36.282466888427734,-37.98879681196243,1.7063299235346925,34
75.16614520549774,0.7077726125717163,4.736679196357727,0.0536731481552124,256,0.2,200,22,0.01,"(10, 10, 5)",adam,"{'nn_model__batch_size': 256, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-285.0237997475879,-99.99909210205078,-192.51144592481933,92.51235382276855,128,-56.76097779589842,-94.59228515625,-75.6766314760742,18.91565368017579,121
101.6125351190567,1.0897289514541626,4.899587035179138,0.19411695003509521,256,0.2,300,22,0.001,"(10, 5)",adam,"{'nn_model__batch_size': 256, 'nn_model__dropout': 0.2, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-98.8468464381061,-99.61535415649413,-99.23110029730012,0.38425385919401833,34,-43.62873400003501,-47.41236114501953,-45.52054757252727,1.8918135724922607,81
113.91279149055481,2.3163626194000244,4.827115297317505,0.028022050857543945,256,0.2,300,22,0.001,"(10, 10, 5)",adam,"{'nn_model__batch_size': 256, 'nn_model__dropout': 0.2, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-98.6083422570259,-97.72604461669923,-98.16719343686256,0.4411488201633347,12,-41.361176468752774,-39.4732780456543,-40.417227257203535,0.9439492115492385,47
102.377556681633,0.8605610132217407,4.846680760383606,0.09325850009918213,256,0.2,300,22,0.005,"(10, 5)",adam,"{'nn_model__batch_size': 256, 'nn_model__dropout': 0.2, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-99.58673696601635,-99.48767288208008,-99.53720492404821,0.04953204196813488,42,-40.290002351162876,-48.0528564453125,-44.17142939823769,3.881427047074812,73
113.20106935501099,0.6605758666992188,4.830590009689331,0.04907345771789551,256,0.2,300,22,0.005,"(10, 10, 5)",adam,"{'nn_model__batch_size': 256, 'nn_model__dropout': 0.2, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-124.79650325503094,-98.09741058349609,-111.44695691926351,13.349546335767428,80,-40.634952029750984,-43.585819244384766,-42.11038563706788,1.4754336073168908,55
102.6280015707016,0.3628276586532593,4.745492219924927,0.0940554141998291,256,0.2,300,22,0.01,"(10, 5)",adam,"{'nn_model__batch_size': 256, 'nn_model__dropout': 0.2, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-184.98474220978073,-99.79127166748047,-142.3880069386306,42.59673527115013,102,-48.732174897087894,-45.20973587036133,-46.970955383724615,1.761219513363283,84
115.77100026607513,1.6193002462387085,5.332584857940674,0.4744229316711426,256,0.2,300,22,0.01,"(10, 10, 5)",adam,"{'nn_model__batch_size': 256, 'nn_model__dropout': 0.2, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-99.99895396123311,-110.84635574340797,-105.42265485232053,5.423700891087428,68,-93.85449937089524,-52.33799743652344,-73.09624840370934,20.7582509671859,119
20.585954666137695,0.08501005172729492,5.332362055778503,0.42623674869537354,512,0.1,100,22,0.001,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-97.50599534122966,-98.17823135375977,-97.84211334749472,0.3361180062650533,6,-39.146331279356154,-35.87479782104492,-37.51056455020054,1.6357667291556162,27
22.715296030044556,0.0553441047668457,4.682942867279053,0.03846907615661621,512,0.1,100,22,0.001,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-98.7436940008094,-97.21262985229492,-97.97816192655216,0.7655320742572371,9,-41.1240348297464,-33.323734283447266,-37.22388455659683,3.900150273149567,21
20.320053219795227,0.08898389339447021,5.275513052940369,0.4217780828475952,512,0.1,100,22,0.005,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-159.14917450196623,-99.69659301757812,-129.42288375977216,29.726290742194053,94,-37.704693761505936,-42.104705810546875,-39.904699786026406,2.2000060245204693,44
23.329456090927124,0.19841885566711426,4.802097201347351,0.05896413326263428,512,0.1,100,22,0.005,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-99.23097770077065,-109.49177764892568,-104.36137767484817,5.130399974077513,65,-38.15929993874578,-37.3958854675293,-37.77759270313754,0.3817072356082427,30
20.71629810333252,0.05751323699951172,4.888577699661255,0.10724544525146484,512,0.1,100,22,0.01,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-247.4780857682282,-99.76339088439941,-173.6207383263138,73.85734744191438,119,-50.27616738936575,-48.156070709228516,-49.216119049297134,1.0600483400686187,88
23.156753420829773,0.0848308801651001,4.801916837692261,0.03663349151611328,512,0.1,100,22,0.01,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-99.99786938197485,-138.83930068969704,-119.41858503583595,19.420715653861095,88,-88.1644310330478,-39.70907974243164,-63.93675538773972,24.227675645308082,108
40.128753900527954,0.15393543243408203,4.769413471221924,0.2074298858642578,512,0.1,200,22,0.001,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-99.54917777110296,-99.69556518554688,-99.62237147832492,0.07319370722196084,43,-37.61766210749699,-38.05427932739258,-37.83597071744478,0.218308609947794,31
45.83427453041077,0.4814128875732422,4.773941278457642,0.02551412582397461,512,0.1,200,22,0.001,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-97.83772327515341,-99.82217308044434,-98.82994817779888,0.9922249026454679,19,-33.30584523011485,-42.603580474853516,-37.95471285248418,4.648867622369334,33
40.81313610076904,0.03680849075317383,5.216289043426514,0.5316112041473389,512,0.1,200,22,0.005,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-99.21770956148426,-117.95752426147459,-108.58761691147942,9.369907349995167,74,-35.39270434765678,-44.320594787597656,-39.856649567627215,4.463945219970437,43
45.895018219947815,0.01837170124053955,4.916009306907654,0.19118988513946533,512,0.1,200,22,0.005,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-99.99751192626977,-107.45067779541012,-103.72409486083994,3.7265829345701746,64,-86.83095604746293,-35.353736877441406,-61.09234646245217,25.738609585010764,104
41.66659212112427,0.008453130722045898,4.758970379829407,0.019568324089050293,512,0.1,200,22,0.01,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-237.94135899086626,-105.08718894958491,-171.5142739702256,66.42708502064067,118,-43.7467122957827,-36.08306121826172,-39.91488675702221,3.8318255387604907,45
46.94485414028168,0.7550595998764038,4.73130476474762,0.07863032817840576,512,0.1,200,22,0.01,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-99.99869361229347,-99.99897766113281,-99.99883563671314,0.00014202441967370305,53,-92.31528011336277,-93.90056610107422,-93.1079231072185,0.792642993855722,134
61.083494901657104,0.24560952186584473,4.920514822006226,0.05478262901306152,512,0.1,300,22,0.001,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-99.46670811996867,-96.20288864135742,-97.83479838066305,1.6319097393056268,5,-37.23555284366004,-33.06009292602539,-35.14782288484271,2.0877299588173237,9
67.7438713312149,0.6052676439285278,4.752613306045532,0.11041903495788574,512,0.1,300,22,0.001,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-97.17993964030903,-98.01985946655273,-97.59989955343087,0.41995991312185055,3,-33.784838152518866,-31.580392837524414,-32.682615495021636,1.1022226574972258,1
62.15455114841461,0.9311326742172241,4.8748780488967896,0.2271949052810669,512,0.1,300,22,0.005,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-98.72417710536199,-98.71753288269042,-98.72085499402621,0.0033221113357839727,18,-31.228084444078902,-35.684600830078125,-33.456342637078514,2.2282581929996113,4
69.22300636768341,1.2501884698867798,4.84478497505188,0.01499795913696289,512,0.1,300,22,0.005,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-97.34064553555882,-207.70287033081047,-152.52175793318463,55.181112397625824,109,-38.57176600886627,-51.19626998901367,-44.88401799893997,6.312251990073701,79
61.11075162887573,0.031114816665649414,4.829854488372803,0.03965044021606445,512,0.1,300,22,0.01,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-110.16980247403362,-99.47501197814941,-104.82240722609151,5.347395247942103,66,-34.54712050442014,-33.77741241455078,-34.162266459485465,0.3848540449346807,6
69.09778547286987,0.7038795948028564,4.781173467636108,0.03255891799926758,512,0.1,300,22,0.01,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.1, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-99.99972283372395,-179.0767343139643,-139.53822857384412,39.53850574012017,99,-98.36025935459405,-46.6829833984375,-72.52162137651578,25.838637978078275,118
21.56937885284424,0.11293673515319824,4.8645830154418945,0.1217355728149414,512,0.2,100,22,0.001,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-99.12933031292133,-98.14094581604004,-98.63513806448069,0.49419224844064047,17,-38.15395036528059,-38.93088912963867,-38.54241974745963,0.38846938217903926,36
23.79068100452423,0.2681840658187866,4.8760271072387695,0.24279356002807617,512,0.2,100,22,0.001,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-133.21913393109085,-99.85541625976563,-116.53727509542824,16.68185883566261,86,-50.531902107886346,-42.980194091796875,-46.75604809984161,3.7758540080447354,83
21.331673741340637,0.3634580373764038,5.216591954231262,0.294106125831604,512,0.2,100,22,0.005,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-143.98132384366562,-195.03125549316405,-169.50628966841484,25.524965824749216,116,-43.09691261206893,-44.631317138671875,-43.864114875370404,0.7672022633014741,70
24.04096496105194,0.1037667989730835,4.815801739692688,0.03461015224456787,512,0.2,100,22,0.005,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-98.33300967761014,-105.20096199035635,-101.76698583398324,3.433976156373106,61,-44.68202207719374,-43.525630950927734,-44.10382651406074,0.5781955631330042,72
21.392449617385864,0.09314370155334473,4.910633683204651,0.06951868534088135,512,0.2,100,22,0.01,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-99.66611514053824,-268.1806893920896,-183.92340226631393,84.25728712577569,124,-53.68100455026722,-54.7346305847168,-54.20781756749201,0.5268130172247893,96
24.39476788043976,0.1477280855178833,4.754671692848206,0.12709558010101318,512,0.2,100,22,0.01,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 100, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-118.74097312989622,-99.99791717529297,-109.3694451525946,9.371527977301625,75,-87.12541452673382,-86.666748046875,-86.89608128680442,0.22933323992941013,122
41.67579889297485,0.22154927253723145,5.504630446434021,0.44793593883514404,512,0.2,200,22,0.001,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-99.74737676395935,-120.14614624023434,-109.94676150209685,10.199384738137496,77,-37.75737335950501,-48.687503814697266,-43.22243858710114,5.465065227596128,65
45.94676661491394,0.06610608100891113,5.254822492599487,0.4834291934967041,512,0.2,200,22,0.001,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-99.66700468498027,-98.19807975769044,-98.93254222133535,0.7344624636449169,23,-41.83690494080688,-37.60163497924805,-39.71926996002746,2.1176349807794175,41
40.816131591796875,0.29584741592407227,4.836416244506836,0.027078866958618164,512,0.2,200,22,0.005,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-111.58783476072264,-99.28816268920897,-105.43799872496581,6.1498360357568345,69,-39.19061784973432,-40.38947677612305,-39.790047312928685,0.5994294631943617,42
45.79334223270416,0.3625370264053345,4.896622180938721,0.012857913970947266,512,0.2,200,22,0.005,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-187.05694286096957,-97.67626571655273,-142.36660428876115,44.69033857220842,101,-50.698763848858945,-44.347042083740234,-47.52290296629959,3.1758608825593555,85
40.845335483551025,0.38136768341064453,4.790158748626709,0.1511373519897461,512,0.2,200,22,0.01,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-99.81206128510892,-99.67631980895996,-99.74419054703444,0.06787073807448252,47,-46.50634211292926,-44.751434326171875,-45.62888821955057,0.8774538933786928,82
45.7746946811676,0.08968853950500488,4.679469704627991,0.10040509700775146,512,0.2,200,22,0.01,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 200, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-99.9981949174111,-299.91475585937496,-199.95647538839302,99.95828047098192,130,-89.60933703682785,-122.70557403564453,-106.1574555362362,16.54811849940834,142
57.57920467853546,0.15820562839508057,4.612729430198669,0.047381043434143066,512,0.2,300,22,0.001,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-98.85472163254744,-99.7170206451416,-99.28587113884453,0.43114950629708204,36,-42.30478600701451,-46.32666778564453,-44.31572689632952,2.010940889315009,76
61.482959628105164,0.003148198127746582,4.564386487007141,0.18838083744049072,512,0.2,300,22,0.001,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.001, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-98.34459198758293,-97.37955421447754,-97.86207310103023,0.4825188865526968,8,-37.90007080947791,-43.000083923339844,-40.45007736640888,2.550006556930967,48
49.717617869377136,0.5462323427200317,5.071367979049683,0.5001423358917236,512,0.2,300,22,0.005,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-143.3898430763424,-98.29109169006348,-120.84046738320293,22.54937569313946,90,-42.20652963788634,-43.233726501464844,-42.720128069675596,0.5135984317892515,59
53.0323771238327,0.6764718294143677,4.5934929847717285,0.04667544364929199,512,0.2,300,22,0.005,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.005, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-131.22102444023776,-179.34097290039057,-155.28099867031415,24.059974230076406,111,-87.46009769787585,-89.29314422607422,-88.37662096197504,0.9165232640991832,127
46.69180917739868,0.445676326751709,4.419956684112549,0.029134750366210938,512,0.2,300,22,0.01,"(10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 5), 'nn_model__optimizer': 'adam'}",-99.3536828432633,-99.60695442199707,-99.48031863263019,0.1266357893668868,40,-49.41416364114771,-48.0599250793457,-48.737044360246706,0.6771192809010032,87
48.666982650756836,0.1484696865081787,4.153080940246582,0.10952043533325195,512,0.2,300,22,0.01,"(10, 10, 5)",adam,"{'nn_model__batch_size': 512, 'nn_model__dropout': 0.2, 'nn_model__epochs': 300, 'nn_model__input_dim': 22, 'nn_model__learning_rate': 0.01, 'nn_model__nodes_per_layer': (10, 10, 5), 'nn_model__optimizer': 'adam'}",-763.3480678046451,-107.66523757934556,-435.5066526919953,327.84141511264977,144,-134.1256223848112,-45.876312255859375,-90.00096732033529,44.12465506447592,131
